index,mean,std,percentile,name,meanhue,std hue
391,184.1360817,8.373919379,0.07485,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\101.JPG,0.012978951,0.025450078
392,180.9330912,9.25858457,0.018682143,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\102.JPG,0.010506986,0.01445257
393,180.3540918,9.564695574,0.017892857,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\103.JPG,0.009900875,0.014352934
394,181.9034218,8.036064842,0.062310714,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\104.JPG,0.011987427,0.038506974
395,183.921514,8.117558248,0.075582143,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\105.JPG,0.014328589,0.037526039
396,184.6035016,8.101779599,0.078535714,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\106.JPG,0.014746778,0.040279006
397,179.1614802,10.16095016,0.021232143,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\107.JPG,0.013390579,0.070904003
398,179.4635124,9.887550993,0.022267857,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\108.JPG,0.013643389,0.079990301
399,180.7567487,9.614634765,0.023946429,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\109.JPG,0.012851945,0.059678752
400,184.460826,7.9220984,0.102564286,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\11.JPG,0.010938414,0.036091102
401,184.2804596,8.188261058,0.058742857,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\110.JPG,0.014098079,0.044433806
402,185.3340146,8.274346932,0.054167857,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\111.JPG,0.015044978,0.047891415
403,185.2546386,8.187444998,0.059285714,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\112.JPG,0.014573663,0.048957929
404,183.2001757,9.942652787,0.101607143,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\12.JPG,0.011243263,0.052120155
405,180.0965933,15.57789806,0.103157143,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\13.JPG,0.030758328,0.182754845
406,181.4251896,10.88139527,0.104096429,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\14.JPG,0.00923636,0.025612316
407,181.4785569,10.56976506,0.100182143,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\15.JPG,0.011310493,0.065326245
408,181.6609925,9.573129654,0.099028571,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\16.JPG,0.00946871,0.03214361
409,181.6708232,9.200268052,0.098525,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\17.JPG,0.009981703,0.022722307
410,181.450317,8.942389581,0.100817857,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\18.JPG,0.010414842,0.022360678
411,181.0041673,8.669834898,0.101128571,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\19.JPG,0.010747937,0.022844978
412,183.9260946,8.764349098,0.048614286,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\2.JPG,0.013570312,0.050977016
413,180.6954712,8.693266142,0.099521429,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\20.JPG,0.011425263,0.018750201
414,180.2229094,9.153051094,0.097589286,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\21.JPG,0.011653445,0.01737824
415,179.8935161,10.69864228,0.097164286,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\22.JPG,0.010993579,0.019716541
416,178.3796275,18.81524601,0.077660714,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\23.JPG,0.059611441,0.289093438
417,184.0864281,8.938533807,0.073760714,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\24.JPG,0.013100222,0.015556323
418,179.4454918,9.329899724,0.017428571,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\25.JPG,0.007520981,0.014771794
419,184.1030127,7.721287861,0.094717857,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\26.JPG,0.01364219,0.025842178
420,184.3943237,7.478943935,0.092364286,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\27.JPG,0.013329603,0.014781036
421,184.2538637,6.92885299,0.090585714,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\28.JPG,0.012914602,0.017620137
422,182.2198537,8.641371847,0.091814286,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\29.JPG,0.010648169,0.01651806
423,182.7680746,11.27078896,0.023760714,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\3.JPG,0.011476849,0.074789523
424,178.9045406,15.96154166,0.092971429,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\30.JPG,0.048531811,0.266470404
425,180.6728598,13.66965925,0.090153571,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\31.JPG,0.019675086,0.14660008
426,181.5283156,12.85094518,0.088164286,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\32.JPG,0.0080564,0.026022759
427,181.5806823,11.78455483,0.092957143,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\33.JPG,0.007363566,0.016795563
428,182.0877753,11.75392917,0.091792857,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\34.JPG,0.007219662,0.013461324
429,182.0396695,11.42450912,0.093360714,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\35.JPG,0.00758068,0.018134227
430,181.5343994,11.69188125,0.098942857,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\36.JPG,0.008207138,0.013156909
431,181.1361929,12.28279509,0.097,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\37.JPG,0.00875896,0.013426368
432,180.4212514,15.10237364,0.098346429,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\38.JPG,0.029293623,0.189789553
433,181.9552319,12.13302213,0.100278571,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\39.JPG,0.010297686,0.03156548
434,185.8639218,10.24096757,0.034696429,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\4.JPG,0.01279146,0.069036628
435,182.2748688,12.1243228,0.101425,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\40.JPG,0.010093011,0.014677911
436,183.187778,11.25936454,0.101164286,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\41.JPG,0.010453055,0.015145427
437,183.4032537,11.46037522,0.099007143,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\42.JPG,0.011549781,0.015765289
438,182.6402651,14.06162727,0.101860714,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\43.JPG,0.036854557,0.212406697
439,184.4907924,9.272701652,0.107442857,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\44.JPG,0.013656437,0.014920386
440,180.1679547,5.617199923,0.013864286,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\45.JPG,0.011534004,0.015534299
441,184.8993628,8.001879784,0.1065,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\46.JPG,0.014443558,0.015058197
442,184.674536,7.953590722,0.108921429,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\47.JPG,0.014041176,0.014656376
443,184.5972236,8.362520494,0.107282143,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\48.JPG,0.014313733,0.014781524
444,184.130992,8.564241604,0.114810714,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\49.JPG,0.013672657,0.015319575
445,173.7342089,12.86262721,0.005710714,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\5.JPG,0.023589402,0.183675353
446,184.0086893,9.63230895,0.103164286,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\50.JPG,0.013428551,0.014954414
447,184.8920502,8.200866105,0.111592857,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\51.JPG,0.014224224,0.017406188
448,185.8496207,8.486460336,0.072982143,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\52.JPG,0.01382701,0.018246592
449,184.9221151,8.969514552,0.109685714,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\53.JPG,0.013007814,0.01438445
450,184.8826857,8.346299435,0.111117857,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\54.JPG,0.012639547,0.013982592
451,185.2353113,8.133116911,0.109960714,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\55.JPG,0.011973603,0.017313415
452,185.1995187,8.372364625,0.109817857,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\56.JPG,0.012611262,0.01315072
453,185.0389509,8.442383547,0.109753571,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\57.JPG,0.01280294,0.013130082
454,183.0563351,8.798430344,0.033853571,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\58.JPG,0.01053837,0.014209358
455,183.1043949,9.704493896,0.105642857,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\59.JPG,0.01005067,0.013556035
456,183.810355,11.9262209,0.036214286,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\6.JPG,0.012900694,0.069429965
457,180.8130646,8.736857076,0.046253571,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\60.JPG,0.007416193,0.021324916
458,183.2738221,8.520721496,0.107942857,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\61.JPG,0.010752658,0.013074215
459,183.0931585,8.901405512,0.108110714,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\62.JPG,0.01074988,0.01378772
460,183.8004258,8.06298767,0.105689286,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\63.JPG,0.011687726,0.015129535
461,184.096713,8.019985163,0.105392857,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\64.JPG,0.01249495,0.01460754
462,184.2747643,7.785327702,0.101528571,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\65.JPG,0.014089815,0.015652199
463,183.6433699,8.028449885,0.101485714,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\66.JPG,0.013627542,0.014276125
464,182.6493371,8.803704631,0.102632143,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\67.JPG,0.012586164,0.014142191
465,180.0048677,13.77591811,0.10125,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\68.JPG,0.033001733,0.198317933
466,178.6941431,15.40991587,0.099089286,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\69.JPG,0.02874463,0.174236724
467,184.7669112,10.51562112,0.039439286,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\7.JPG,0.013380188,0.067974822
468,180.5581446,11.17775647,0.097939286,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\70.JPG,0.013240829,0.033478601
469,180.9370758,10.71277653,0.095239286,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\71.JPG,0.014010235,0.034817487
470,181.3392924,9.117078728,0.094892857,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\72.JPG,0.013118688,0.013742306
471,181.4887013,8.83170905,0.091825,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\73.JPG,0.013399564,0.014442848
472,180.437913,9.483697698,0.092410714,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\74.JPG,0.014496918,0.058249328
473,174.375,14.14343037,0.048942857,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\75.JPG,0.016405685,0.10190745
474,177.2328579,5.313080754,0.026042857,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\76.JPG,0.00347612,0.010708333
475,181.4857489,5.954210947,0.056010714,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\77.JPG,0.010970279,0.015031703
476,184.3480013,7.064924468,0.010632143,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\78.JPG,0.011912899,0.017007139
477,183.2130014,8.839759748,0.005164286,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\79.JPG,0.009447243,0.01493525
478,184.9941855,9.840451769,0.037467857,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\8.JPG,0.012690352,0.051538047
479,180.2311234,7.870147108,0.007757143,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\80.JPG,0.00659658,0.014892997
480,179.7678328,8.383806749,0.007860714,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\81.JPG,0.003500029,0.011667764
481,178.9294561,9.186037459,0.006632143,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\82.JPG,0.005075264,0.014241194
482,176.7084592,9.698116995,0.007092857,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\83.JPG,0.00301797,0.008879492
483,176.772348,11.7512382,0.008989286,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\84.JPG,0.006028168,0.011386276
484,180.1410881,16.07728667,0.052778571,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\85.JPG,0.0236559,0.08820738
485,181.2420062,10.92886459,0.038310714,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\86.JPG,0.014020594,0.014977883
486,182.6133126,9.208760733,0.048128571,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\87.JPG,0.011017616,0.013675215
487,183.3366991,8.509587825,0.090192857,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\88.JPG,0.010883185,0.01342645
488,183.4876899,8.824523171,0.091678571,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\89.JPG,0.010185036,0.012911971
489,185.0761872,8.314296311,0.083628571,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\9.JPG,0.011438783,0.039451906
490,183.6199356,9.353185429,0.092117857,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\90.JPG,0.009535356,0.0128222
491,181.7227386,14.19034191,0.095667857,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\91.JPG,0.038132976,0.236083018
492,182.9873049,11.25599754,0.096775,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\92.JPG,0.008163282,0.012138263
493,183.2236246,11.7117179,0.096207143,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\93.JPG,0.007933052,0.011826958
494,183.1187172,12.98346124,0.095996429,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\94.JPG,0.008071603,0.012095018
495,180.7155474,19.84946907,0.097857143,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\95.JPG,0.105630605,0.41905082
496,185.5409165,8.586642364,0.101164286,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\96.JPG,0.0095368,0.013024267
497,186.003499,7.955242219,0.10105,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\97.JPG,0.009986657,0.013390211
498,186.4915969,7.361926649,0.101578571,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\98.JPG,0.010658388,0.013106347
499,186.2318748,7.451746346,0.106353571,C:\opencv\whitecolor\Images\White Diamond 110107890783\White Diamond 110107890783\110107890783\2015-07-14_13.47\99.JPG,0.011195874,0.014869727
500,165.5012334,22.18561318,0.092657143,C:\opencv\whitecolor\Images\White Diamond 110108068167\White Diamond 110108068167\110108068167\StoneImage111_2016-05-26_152637.JPG,0.078440139,0.357102749
501,163.2103629,20.69449663,0.090846429,C:\opencv\whitecolor\Images\White Diamond 110108068167\White Diamond 110108068167\110108068167\StoneImage36_2016-05-26_152637.JPG,0.075889995,0.355993056
502,163.6854108,20.19529732,0.091457143,C:\opencv\whitecolor\Images\White Diamond 110108068167\White Diamond 110108068167\110108068167\StoneImage73_2016-05-26_152637.JPG,0.053093249,0.295859139
503,184.0199283,14.41919591,0.197314286,C:\opencv\whitecolor\Images\White Diamond 110108751773\White Diamond 110108751773\110108751773\StoneImage111_2016-11-29_150727.JPG,0.005811453,0.018230805
504,182.1821047,15.0460965,0.201689286,C:\opencv\whitecolor\Images\White Diamond 110108751773\White Diamond 110108751773\110108751773\StoneImage36_2016-11-29_150727.JPG,0.025982186,0.171245872
505,182.2374989,16.10626729,0.202767857,C:\opencv\whitecolor\Images\White Diamond 110108751773\White Diamond 110108751773\110108751773\StoneImage73_2016-11-29_150727.JPG,0.02759739,0.194131275
506,173.5199356,11.56204342,0.095396429,C:\opencv\whitecolor\Images\White Diamond 110807835497\White Diamond 110807835497\110807835497\2015-07-21_13.26\0.JPG,0.008404883,0.074550473
507,172.7651878,12.2338967,0.095471429,C:\opencv\whitecolor\Images\White Diamond 110807835497\White Diamond 110807835497\110807835497\2015-07-21_13.26\1.JPG,0.008896328,0.071590249
508,174.3114423,11.18423282,0.0937,C:\opencv\whitecolor\Images\White Diamond 110807835497\White Diamond 110807835497\110807835497\2015-07-21_13.26\10.JPG,0.007917817,0.056954788
509,173.3210548,11.30875253,0.095210714,C:\opencv\whitecolor\Images\White Diamond 110807835497\White Diamond 110807835497\110807835497\2015-07-21_13.26\100.JPG,0.006302707,0.033887001
510,173.6949511,11.1290086,0.094575,C:\opencv\whitecolor\Images\White Diamond 110807835497\White Diamond 110807835497\110807835497\2015-07-21_13.26\101.JPG,0.006751063,0.031352522
511,172.9351925,12.23443942,0.095282143,C:\opencv\whitecolor\Images\White Diamond 110807835497\White Diamond 110807835497\110807835497\2015-07-21_13.26\102.JPG,0.015003744,0.127732654
512,172.8532552,12.39780706,0.095671429,C:\opencv\whitecolor\Images\White Diamond 110807835497\White Diamond 110807835497\110807835497\2015-07-21_13.26\103.JPG,0.012413307,0.101093759
513,173.7295638,11.05941969,0.094807143,C:\opencv\whitecolor\Images\White Diamond 110807835497\White Diamond 110807835497\110807835497\2015-07-21_13.26\104.JPG,0.006506233,0.038909096
514,173.5473823,11.70808287,0.094482143,C:\opencv\whitecolor\Images\White Diamond 110807835497\White Diamond 110807835497\110807835497\2015-07-21_13.26\105.JPG,0.010058502,0.08758452
515,174.0020413,10.75612651,0.094478571,C:\opencv\whitecolor\Images\White Diamond 110807835497\White Diamond 110807835497\110807835497\2015-07-21_13.26\106.JPG,0.006189268,0.035682056
516,173.9774119,11.08004215,0.093917857,C:\opencv\whitecolor\Images\White Diamond 110807835497\White Diamond 110807835497\110807835497\2015-07-21_13.26\107.JPG,0.008264463,0.054688418
517,174.4312084,10.55606465,0.093839286,C:\opencv\whitecolor\Images\White Diamond 110807835497\White Diamond 110807835497\110807835497\2015-07-21_13.26\108.JPG,0.006923513,0.031802607
518,173.9075422,11.2568279,0.093710714,C:\opencv\whitecolor\Images\White Diamond 110807835497\White Diamond 110807835497\110807835497\2015-07-21_13.26\109.JPG,0.006875537,0.023954636
519,174.3711575,11.28740979,0.094107143,C:\opencv\whitecolor\Images\White Diamond 110807835497\White Diamond 110807835497\110807835497\2015-07-21_13.26\11.JPG,0.008294651,0.057862741
520,173.5078334,12.00643275,0.094603571,C:\opencv\whitecolor\Images\White Diamond 110807835497\White Diamond 110807835497\110807835497\2015-07-21_13.26\110.JPG,0.012444285,0.104183791
521,173.7094027,11.13989397,0.094767857,C:\opencv\whitecolor\Images\White Diamond 110807835497\White Diamond 110807835497\110807835497\2015-07-21_13.26\111.JPG,0.006305745,0.042532937
522,173.688537,13.49841524,0.094714286,C:\opencv\whitecolor\Images\White Diamond 110807835497\White Diamond 110807835497\110807835497\2015-07-21_13.26\12.JPG,0.027687183,0.196449815
523,174.2955665,11.88539207,0.094975,C:\opencv\whitecolor\Images\White Diamond 110807835497\White Diamond 110807835497\110807835497\2015-07-21_13.26\13.JPG,0.008868339,0.078046179
524,174.4136304,12.13612876,0.094589286,C:\opencv\whitecolor\Images\White Diamond 110807835497\White Diamond 110807835497\110807835497\2015-07-21_13.26\14.JPG,0.007449925,0.053550053
525,173.6326102,13.11287914,0.095325,C:\opencv\whitecolor\Images\White Diamond 110807835497\White Diamond 110807835497\110807835497\2015-07-21_13.26\15.JPG,0.010144389,0.082122439
526,174.4400405,12.44195029,0.095242857,C:\opencv\whitecolor\Images\White Diamond 110807835497\White Diamond 110807835497\110807835497\2015-07-21_13.26\16.JPG,0.009507419,0.063817021
527,175.161457,12.15190892,0.094717857,C:\opencv\whitecolor\Images\White Diamond 110807835497\White Diamond 110807835497\110807835497\2015-07-21_13.26\17.JPG,0.009897907,0.059553578
528,175.0305797,12.61772559,0.095067857,C:\opencv\whitecolor\Images\White Diamond 110807835497\White Diamond 110807835497\110807835497\2015-07-21_13.26\18.JPG,0.010360589,0.062180111
529,174.6452806,13.72802325,0.095578571,C:\opencv\whitecolor\Images\White Diamond 110807835497\White Diamond 110807835497\110807835497\2015-07-21_13.26\19.JPG,0.021336673,0.152129667
530,173.1891347,11.56227878,0.095717857,C:\opencv\whitecolor\Images\White Diamond 110807835497\White Diamond 110807835497\110807835497\2015-07-21_13.26\2.JPG,0.007213405,0.039228616
531,175.825479,11.70068115,0.094503571,C:\opencv\whitecolor\Images\White Diamond 110807835497\White Diamond 110807835497\110807835497\2015-07-21_13.26\20.JPG,0.007893536,0.03859333
532,175.9245362,11.18717114,0.093942857,C:\opencv\whitecolor\Images\White Diamond 110807835497\White Diamond 110807835497\110807835497\2015-07-21_13.26\21.JPG,0.006965006,0.030805118
533,175.6563825,12.06144919,0.095153571,C:\opencv\whitecolor\Images\White Diamond 110807835497\White Diamond 110807835497\110807835497\2015-07-21_13.26\22.JPG,0.010179985,0.068727752
534,176.0397936,11.74359995,0.093428571,C:\opencv\whitecolor\Images\White Diamond 110807835497\White Diamond 110807835497\110807835497\2015-07-21_13.26\23.JPG,0.011792597,0.093911652
535,176.1482515,11.65982244,0.093446429,C:\opencv\whitecolor\Images\White Diamond 110807835497\White Diamond 110807835497\110807835497\2015-07-21_13.26\24.JPG,0.008197429,0.031325875
536,176.0815064,11.90684308,0.094646429,C:\opencv\whitecolor\Images\White Diamond 110807835497\White Diamond 110807835497\110807835497\2015-07-21_13.26\25.JPG,0.011000861,0.076965054
537,175.3440021,13.86325203,0.094289286,C:\opencv\whitecolor\Images\White Diamond 110807835497\White Diamond 110807835497\110807835497\2015-07-21_13.26\26.JPG,0.026332671,0.181735649
538,176.0371195,11.50087617,0.094675,C:\opencv\whitecolor\Images\White Diamond 110807835497\White Diamond 110807835497\110807835497\2015-07-21_13.26\27.JPG,0.007482342,0.036990306
539,175.7738136,11.46744359,0.094896429,C:\opencv\whitecolor\Images\White Diamond 110807835497\White Diamond 110807835497\110807835497\2015-07-21_13.26\28.JPG,0.007567143,0.041323117
540,174.5917985,13.07470259,0.095278571,C:\opencv\whitecolor\Images\White Diamond 110807835497\White Diamond 110807835497\110807835497\2015-07-21_13.26\29.JPG,0.012870021,0.102399253
541,173.512185,11.44895214,0.094378571,C:\opencv\whitecolor\Images\White Diamond 110807835497\White Diamond 110807835497\110807835497\2015-07-21_13.26\3.JPG,0.006558725,0.02527002
542,175.1425359,12.30938839,0.095289286,C:\opencv\whitecolor\Images\White Diamond 110807835497\White Diamond 110807835497\110807835497\2015-07-21_13.26\30.JPG,0.010135856,0.062587445
